market_id,tags,event_id,event_slug,event_title,event_creationDate,event_endDate,event_startDate,event_volume,market_slug,market_question,market_startDate,market_endDate,market_volume,market_outcomes,market_outcomePrices,market_active,market_closed,market_bestBid,market_bestAsk,created_at,outcome_1,outcome_2,market_volume_t0,market_bestBid_t0,market_bestAsk_t0,outcome_1_t0,outcome_2_t0,outcome_1_change,outcome_2_change,best_bid_change,best_ask_change
613829,"awards,movies,oscars,pop-culture",50248,oscars-2026-best-picture-nominations,Oscars 2026: Best Picture Nominations ,2025-09-26T21:28:27.081814Z,2026-01-22T00:00:00Z,2025-09-26T21:28:27.081827Z,1204406.550695,will-warfare-be-nominated-for-best-picture-at-the-98th-academy-awards,Will Warfare be nominated for Best Picture at the 98th Academy Awards?,2025-09-26T21:21:24.897475Z,2026-01-22T00:00:00Z,1644.606113,"[""Yes"", ""No""]","[0.0045, 0.9955]",True,False,0.004,0.005,2026-01-10T20:47:57,0.0045,0.9955,1644.606113,0.004,0.005,0.0045,0.9955,0.0,0.0,0.0,0.0
613831,"awards,movies,oscars,pop-culture",50248,oscars-2026-best-picture-nominations,Oscars 2026: Best Picture Nominations ,2025-09-26T21:28:27.081814Z,2026-01-22T00:00:00Z,2025-09-26T21:28:27.081827Z,1204406.550695,will-novocaine-be-nominated-for-best-picture-at-the-98th-academy-awards,Will Novocaine be nominated for Best Picture at the 98th Academy Awards?,2025-09-26T21:20:59.151886Z,2026-01-22T00:00:00Z,1120.641679,"[""Yes"", ""No""]","[0.0045, 0.9955]",True,False,0.004,0.005,2026-01-10T20:47:57,0.0045,0.9955,1120.641679,0.004,0.005,0.0045,0.9955,0.0,0.0,0.0,0.0
613830,"awards,movies,oscars,pop-culture",50248,oscars-2026-best-picture-nominations,Oscars 2026: Best Picture Nominations ,2025-09-26T21:28:27.081814Z,2026-01-22T00:00:00Z,2025-09-26T21:28:27.081827Z,1204406.550695,will-sound-of-falling-be-nominated-for-best-picture-at-the-98th-academy-awards,Will Sound of Falling be nominated for Best Picture at the 98th Academy Awards?,2025-09-26T21:21:12.525015Z,2026-01-22T00:00:00Z,1596.093087,"[""Yes"", ""No""]","[0.004, 0.996]",True,False,0.003,0.005,2026-01-10T20:47:57,0.004,0.996,1596.093087,0.003,0.005,0.004,0.996,0.0,0.0,0.0,0.0
613835,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-one-battle-after-another-win-best-picture-at-the-98th-academy-awards,Will One Battle After Another win Best Picture at the 98th Academy Awards?,2025-09-26T21:18:44.94608Z,2026-03-15T00:00:00Z,377778.635208,"[""Yes"", ""No""]","[0.77, 0.23]",True,False,0.76,0.78,2026-01-10T20:47:57,0.77,0.23,377774.891621,0.76,0.78,0.77,0.23,0.0,0.0,0.0,0.0
613836,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-hamnet-win-best-picture-at-the-98th-academy-awards,Will Hamnet win Best Picture at the 98th Academy Awards?,2025-09-26T21:18:44.688794Z,2026-03-15T00:00:00Z,270517.371956,"[""Yes"", ""No""]","[0.0275, 0.9725]",True,False,0.027,0.028,2026-01-10T20:47:57,0.0275,0.9725,270517.371956,0.027,0.028,0.0275,0.9725,0.0,0.0,0.0,0.0
613837,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-sinners-win-best-picture-at-the-98th-academy-awards,Will Sinners win Best Picture at the 98th Academy Awards?,2025-09-26T21:18:48.705487Z,2026-03-15T00:00:00Z,151936.790054,"[""Yes"", ""No""]","[0.0995, 0.9005]",True,False,0.099,0.1,2026-01-10T20:47:57,0.0995,0.9005,151936.790054,0.099,0.1,0.0995,0.9005,0.0,0.0,0.0,0.0
613838,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-sentimental-value-win-best-picture-at-the-98th-academy-awards,Will Sentimental Value win Best Picture at the 98th Academy Awards?,2025-09-26T21:18:49.084468Z,2026-03-15T00:00:00Z,207602.279739,"[""Yes"", ""No""]","[0.0085, 0.9915]",True,False,0.007,0.01,2026-01-10T20:47:57,0.0085,0.9915,207602.279739,0.007,0.01,0.0085,0.9915,0.0,0.0,0.0,0.0
613839,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-marty-supreme-win-best-picture-at-the-98th-academy-awards,Will Marty Supreme win Best Picture at the 98th Academy Awards?,2025-09-26T21:19:25.014995Z,2026-03-15T00:00:00Z,237701.865413,"[""Yes"", ""No""]","[0.0655, 0.9345]",True,False,0.065,0.066,2026-01-10T20:47:57,0.0655,0.9345,237701.865413,0.065,0.066,0.0655,0.9345,0.0,0.0,0.0,0.0
613840,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-wicked-for-good-win-best-picture-at-the-98th-academy-awards,Will Wicked: For Good win Best Picture at the 98th Academy Awards?,2025-09-26T21:19:25.281742Z,2026-03-15T00:00:00Z,570789.063249,"[""Yes"", ""No""]","[0.003, 0.997]",True,False,0.002,0.004,2026-01-10T20:47:57,0.003,0.997,570789.063249,0.002,0.004,0.003,0.997,0.0,0.0,0.0,0.0
613841,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-bugonia-win-best-picture-at-the-98th-academy-awards,Will Bugonia win Best Picture at the 98th Academy Awards?,2025-09-26T21:19:25.557512Z,2026-03-15T00:00:00Z,348080.527946,"[""Yes"", ""No""]","[0.0035, 0.9965]",True,False,0.003,0.004,2026-01-10T20:47:57,0.0035,0.9965,348080.527946,0.003,0.004,0.0035,0.9965,0.0,0.0,0.0,0.0
613842,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-it-was-just-an-accident-win-best-picture-at-the-98th-academy-awards,Will It Was Just an Accident win Best Picture at the 98th Academy Awards?,2025-09-26T21:19:27.016375Z,2026-03-15T00:00:00Z,696696.231545,"[""Yes"", ""No""]","[0.0045, 0.9955]",True,False,0.004,0.005,2026-01-10T20:47:57,0.0045,0.9955,696696.231545,0.004,0.005,0.0045,0.9955,0.0,0.0,0.0,0.0
613843,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-jay-kelly-win-best-picture-at-the-98th-academy-awards,Will Jay Kelly win Best Picture at the 98th Academy Awards?,2025-09-26T21:19:29.039799Z,2026-03-15T00:00:00Z,897948.769283,"[""Yes"", ""No""]","[0.0015, 0.9985]",True,False,0.001,0.002,2026-01-10T20:47:57,0.0015,0.9985,897948.769283,0.001,0.002,0.0015,0.9985,0.0,0.0,0.0,0.0
613844,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-a-house-of-dynamite-win-best-picture-at-the-98th-academy-awards,Will A House of Dynamite win Best Picture at the 98th Academy Awards?,2025-09-26T21:19:29.32913Z,2026-03-15T00:00:00Z,1020571.117835,"[""Yes"", ""No""]","[0.0015, 0.9985]",True,False,0.001,0.002,2026-01-10T20:47:57,0.0015,0.9985,1020571.117835,0.001,0.002,0.0015,0.9985,0.0,0.0,0.0,0.0
613845,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-avatar-fire-and-ash-win-best-picture-at-the-98th-academy-awards,Will Avatar: Fire and Ash win Best Picture at the 98th Academy Awards?,2025-09-26T21:19:31.353643Z,2026-03-15T00:00:00Z,220963.645973,"[""Yes"", ""No""]","[0.003, 0.997]",True,False,0.002,0.004,2026-01-10T20:47:57,0.003,0.997,220963.645973,0.002,0.004,0.003,0.997,0.0,0.0,0.0,0.0
613846,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-no-other-choice-win-best-picture-at-the-98th-academy-awards,Will No Other Choice win Best Picture at the 98th Academy Awards?,2025-09-26T21:19:31.099437Z,2026-03-15T00:00:00Z,762728.416993,"[""Yes"", ""No""]","[0.0025, 0.9975]",True,False,0.002,0.003,2026-01-10T20:47:57,0.0025,0.9975,762728.416993,0.002,0.003,0.0025,0.9975,0.0,0.0,0.0,0.0
613847,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-springsteen-deliver-me-from-nowhere-win-best-picture-at-the-98th-academy-awards,Will Springsteen: Deliver Me from Nowhere win Best Picture at the 98th Academy Awards?,2025-09-26T21:19:33.293169Z,2026-03-15T00:00:00Z,713738.58134,"[""Yes"", ""No""]","[0.0015, 0.9985]",True,False,0.001,0.002,2026-01-10T20:47:57,0.0015,0.9985,713738.58134,0.001,0.002,0.0015,0.9985,0.0,0.0,0.0,0.0
613848,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-rental-family-win-best-picture-at-the-98th-academy-awards,Will Rental Family win Best Picture at the 98th Academy Awards?,2025-09-26T21:19:33.039147Z,2026-03-15T00:00:00Z,1020071.129488,"[""Yes"", ""No""]","[0.0015, 0.9985]",True,False,0.001,0.002,2026-01-10T20:47:57,0.0015,0.9985,1020071.129488,0.001,0.002,0.0015,0.9985,0.0,0.0,0.0,0.0
613849,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-frankenstein-win-best-picture-at-the-98th-academy-awards,Will Frankenstein win Best Picture at the 98th Academy Awards?,2025-09-26T21:19:35.008677Z,2026-03-15T00:00:00Z,451709.797009,"[""Yes"", ""No""]","[0.0095, 0.9905]",True,False,0.009,0.01,2026-01-10T20:47:57,0.0095,0.9905,451709.797009,0.009,0.01,0.0095,0.9905,0.0,0.0,0.0,0.0
613850,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-any-other-film-win-best-picture-at-the-98th-academy-awards,Will any other film win Best Picture at the 98th Academy Awards?,2025-09-26T21:19:35.329728Z,2026-03-15T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
613851,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-movie-a-win-best-picture-at-the-98th-academy-awards,Will Movie A win Best Picture at the 98th Academy Awards?,2025-09-26T21:19:57.142966Z,2026-03-15T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
613852,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-movie-b-win-best-picture-at-the-98th-academy-awards,Will Movie B win Best Picture at the 98th Academy Awards?,2025-09-26T21:19:59.476203Z,2026-03-15T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
613853,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-movie-c-win-best-picture-at-the-98th-academy-awards,Will Movie C win Best Picture at the 98th Academy Awards?,2025-09-26T21:19:59.17147Z,2026-03-15T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
613854,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-movie-d-win-best-picture-at-the-98th-academy-awards,Will Movie D win Best Picture at the 98th Academy Awards?,2025-09-26T21:20:01.156795Z,2026-03-15T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
613855,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-movie-e-win-best-picture-at-the-98th-academy-awards,Will Movie E win Best Picture at the 98th Academy Awards?,2025-09-26T21:20:19.945012Z,2026-03-15T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
613856,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-movie-f-win-best-picture-at-the-98th-academy-awards,Will Movie F win Best Picture at the 98th Academy Awards?,2025-09-26T21:20:19.486707Z,2026-03-15T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
613857,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-movie-g-win-best-picture-at-the-98th-academy-awards,Will Movie G win Best Picture at the 98th Academy Awards?,2025-09-26T21:20:21.396646Z,2026-03-15T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
613858,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-movie-h-win-best-picture-at-the-98th-academy-awards,Will Movie H win Best Picture at the 98th Academy Awards?,2025-09-26T21:20:21.813497Z,2026-03-15T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
613859,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-movie-i-win-best-picture-at-the-98th-academy-awards,Will Movie I win Best Picture at the 98th Academy Awards?,2025-09-26T21:20:23.775939Z,2026-03-15T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
613860,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-movie-j-win-best-picture-at-the-98th-academy-awards,Will Movie J win Best Picture at the 98th Academy Awards?,2025-09-26T21:20:23.415803Z,2026-03-15T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
613861,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-movie-k-win-best-picture-at-the-98th-academy-awards,Will Movie K win Best Picture at the 98th Academy Awards?,2025-09-26T21:20:25.382761Z,2026-03-15T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
613862,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-movie-l-win-best-picture-at-the-98th-academy-awards,Will Movie L win Best Picture at the 98th Academy Awards?,2025-09-26T21:20:25.814271Z,2026-03-15T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
613863,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-movie-m-win-best-picture-at-the-98th-academy-awards,Will Movie M win Best Picture at the 98th Academy Awards?,2025-09-26T21:20:27.3035Z,2026-03-15T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
613864,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-movie-n-win-best-picture-at-the-98th-academy-awards,Will Movie N win Best Picture at the 98th Academy Awards?,2025-09-26T21:20:27.730665Z,2026-03-15T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
613865,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-movie-o-win-best-picture-at-the-98th-academy-awards,Will Movie O win Best Picture at the 98th Academy Awards?,2025-09-26T21:20:31.303226Z,2026-03-15T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
613866,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-movie-p-win-best-picture-at-the-98th-academy-awards,Will Movie P win Best Picture at the 98th Academy Awards?,2025-09-26T21:20:33.413019Z,2026-03-15T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
613867,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-movie-q-win-best-picture-at-the-98th-academy-awards,Will Movie Q win Best Picture at the 98th Academy Awards?,2025-09-26T21:20:35.304283Z,2026-03-15T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
613868,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-movie-r-win-best-picture-at-the-98th-academy-awards,Will Movie R win Best Picture at the 98th Academy Awards?,2025-09-26T21:20:51.422033Z,2026-03-15T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
613869,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-movie-s-win-best-picture-at-the-98th-academy-awards,Will Movie S win Best Picture at the 98th Academy Awards?,2025-09-26T21:20:51.162455Z,2026-03-15T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
613870,"awards,movies,oscars,pop-culture",50251,oscars-2026-best-picture-winner,Oscars 2026: Best Picture Winner,2025-09-26T21:28:25.976413Z,2026-03-15T00:00:00Z,2025-09-26T21:28:25.976429Z,7948834.223031,will-movie-t-win-best-picture-at-the-98th-academy-awards,Will Movie T win Best Picture at the 98th Academy Awards?,2025-09-26T21:20:51.678168Z,2026-03-15T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
